Mixture,Mac_CD163,Neu_CD16b,Mac_IL1B,Mono_CCNL1,Mono_IFI30,pDC_LILRA4,Mono_JUN,Neu_CD66b,cDC_CD1C,Mac_CD74_CD49d,Mac_LY6E,Mono_PLBD1,Mono_VCAN,Mono_S100A10,Mono_CYP11B1,Mono_APOC1,Mono_MPO,pDC_JCHAIN,Mac_CD74_MT1X,Mac_TLR4,CD8T_FGFBP2,CD8T_MKI67,CD4T_MAL,CD4T_LTB,CD8T_CD160,CD8T_CD226,gdT_TRGC1_TRDC,CD8T_LEF1,CD8T_LYAR,CD4T_FOXP3,CD8T_IFIT3,CD4T_SF1,CD8T_TYMS,CD8T_CCL5,MAIT_SLC4A10,CD8T_CXCR4,CD4T_ANXA1,CD8T_HAVCR2,CD4T_CD52,CD8T_CD16,NK_NKTR,NK_CD56,NK_ITGB1,NK_GZMH,NK_PRF1,NK_CCL3,NK_IKZF2,NK_CD16,NK_PDCD4,NK_MT1X,NK_IFNG,NK_ADGRG1,NK_CREM,NK_IFI6,NK_HLADRA,B_IgM_IgD_TCL1A,B_IgM_IgD_FOXP1,B_CD24_TXNIP,B_IgM_IgD_CD69,Plasma_IgA_IgG_SDC1,B_CD11c_HLADR,B_CD11b_ANXA2,B_IgM_IgD_FCRL1,B_IgM_IgD_CD24_CD1c,Plasma_IgM_IgA_CD27,B_CD24_IER2,Plasma_IgA_IgG_MKI67,Plasma_IgA_IgG_CD27,Plasma_IgA_IgG_IGLC1,B_CD34,Plasma_IgM_IgA_IgG,P-value,Correlation,RMSE
BA2201,0.0205388656185315,0,0,0.151578825029278,0,0.0181385368959218,0.12951881808367,0,0.0786914555979703,0,0.0560553720062014,0,0,0.0100315532773487,0.00052188390563431,0.0124766262553496,0.124293642149414,0,0.0603224064830484,0.030042809591017,0.00102680605737874,0,0.0012888087813866,0.0152524699326569,0.00821123913185069,0,0.00815752767355185,0,0,0,0,0,0.0115076385620185,0,0.00164219953234968,0.00860207107043607,0,0.0076155457416418,0,0,0,0,0.0463548070628486,0.0202912951071613,0.0290674869742437,0,0.00398551902436506,0,0.0102404669116735,0,0,0.0196940953034867,0.000662797019359024,0,0.0215337398145616,0.00719516631597279,0.00921725649937821,0.044237079886055,0.00498240631320935,0,0.00510941149871279,0,0,0,0.00591585460653074,0,0.00494012433695033,0,0,0,0.0110573919488351,0,0.512577429594698,0.868440146518879
BA3023,0,0.0128851143671057,0,0.0129314872747599,0,0.0841455061326708,0,0,0.0515415909498271,0,0.00650551577459004,0.00154258925649421,0.00464787567037742,0.00170497236687624,0,0.00347780164854172,0.0526621353146871,0,0.00733839985493217,0.031553445592105,0,0.0265390151024344,0,0,0,0,0.00908218683010195,0.000656623952005749,0,0,0.0948686467771932,0.0520267534534982,0.0103006832353939,0,0,0.0216519085332205,0,0,0,0.0900138424895931,0,0.00755702505840114,0.0217040911944551,0.042903007504373,0.0158916920574763,0,0.0119084923186672,0,0,0,0,0,0.0635175878058704,0,0.00608176679671041,0.0177566232835634,0,0.0123727113087755,0.0633034928519879,0,0.0216161302191556,0,0,0,0.0156073765202562,0.0125851884613222,0.0443295790441596,0,0,0.00254568152803235,0.0642434594703852,0.001,0.477339271856455,0.878412530063782
BA2718,0,0.000201423249734681,0.00930760900973905,0.0761192611309765,0,0.153577300734621,0,0,0.0429243260073287,0,0,0.0284649733870406,0.0507770527760778,0,0,0,4.10006885568466e-06,0,0.00570068568447734,0,0,0.0158942114592708,0.00526134663335418,0,0.0173348177033869,0.0015133467487629,0,0,0,0,0.0141580762690144,0.0254906565148617,0.0188200108221516,0,0,0,0.0178128035413982,0,0.00714792625071684,0.0975086527799113,0.02770779602933,0,0.00541803181991281,0.0556536863976893,0.0641971413534368,0,0.0671353967449109,0,0,0,0,0,0.0158521119557289,0,0.00559557813725102,0.0353958178923287,0.0391749458788454,0,0,0,0.012717701534927,0.00325107991849911,0,0,0.00131302082450912,0.0331248124981907,0.00155096774497923,0,0,0.0354597596680106,0.00843357082977005,0.001,0.371837916456964,0.929458482796309
BA2087,0.0211992325108542,0,0,0.0857708405509739,0,0.0515374948038832,0.00600913425389709,0,0.0990237087854117,0,0,0,0,0.00500923247097212,0.0139251049917299,0.00954060115856397,0.037844770643056,0,0.0222343596183394,0.0118654359894557,0,0.0170051573226087,0.0116149050826034,0.0174347976163997,0,0,0,0,0.00850010749779906,0,0.00554840147578359,0,0.0117963597274389,0.0276194983538895,0.0177657914218476,0,0,0.015603099744011,0,0.0201203633207776,0,0,0.0384113135246107,0,0,0.00264446270274217,0.00132894216268139,0,0.0166998165344712,0,0,0.0617967102679138,0.0455223102177319,0.00796363937643242,0.0277419147935523,0.00200888594702967,0.0412323961928622,0.0581405735468338,0.0336937678642798,0,0.0236414131610978,0,0,0,0.0464034405907215,0.00660946318430929,0.0115165693354052,0,0,0,0.0576759832570289,0,0.533076338468047,0.845961133895629
BA2068,0,0,0,0.0296416240075828,0,0.0939735755571105,0.136519027773314,0,0,0,0,0,0,0.00601700145304731,0.0636800481011357,0.00672249536471707,0.0125915361042931,0,0.00561850552584487,0.0395586222711787,0.0105830411280887,0.000709359376889458,0,0,0.0212291079733399,0.0110497488447729,0,0,0.0165658868473606,0.00350491668519572,0,0.00677844974349788,0.00600438356821703,0,0,0,0.00411006546285852,0.0140349193682312,0.00963908379686713,0.0290254798061527,0,0.014523714042209,0,0,0.0349826469381201,0,0,0,0,0,0.147909538806229,0.0233846451728521,0.0286778468555206,0.0563877112964301,0,0,0,0,0.0328082474001522,0.00779301714001667,0.0025379212305107,0,0.0209627323078312,0.000263510526002226,0.00286155057405624,0.0508176287691407,0.00837632582041046,0,0.00220300643251347,0.0347238976361818,0.00322918029212754,0.00700000000000001,0.194553396269704,1.01940904368116
BA2798,0.0424884981230116,0.0182405711870191,0,0,0,0.0176547276231024,0.0941546539632296,0,0.0380452039800212,0,0.0215694508468345,0,0.026994309532238,0.0382775163847097,0.0358431487535486,0,0.0992539122086062,0.00193618344190681,0.0273444793579443,0.0119189189969217,0,0.00674296361620671,0,0.0322786116956164,0.00521863127700389,0.012271784250854,0.00721771537811022,0.000590931349626866,0.00573152790926834,0,0,0,0.0180907597630054,0,0,0,0,0.0245864944927102,0,0,0,0.0066674273584173,0.0334149551904496,0,0,0,0,0,0,0,0.019728391102833,0.0143914144600987,0.0708421004562973,0.0247739284093349,0.0204643351301166,0.0199257045472043,0.000760892352539956,0,0.0528144189010567,0,0.0206553187150743,0,0,0,0.00848571959800293,0.0430010776261666,0.0327685494039844,0,0,0.00591639710445867,0.0389383755124689,0.001,0.469316092280552,0.886933284112552
BA2036,0,0.0173261004161662,0,0.0290120102323183,0,0.0793024089276266,0.121451637590349,0,0,0,0.0492949537406763,0,0,0.0350833952470136,0.0140013818571805,0.0133754990771613,0.135764750073552,0,0.0197463502577546,0.0142894045227583,0.0121978431173011,0.0299144781513477,0,0.0269224104643904,0.000118677850803648,0,0.0185840162466782,0,0.00501384591832042,0.00224317146475356,0,0,0.0263045975644473,0,0,0.00165121798754814,0,0.00501775075540671,0.00740509384179121,0,0,0,0.00655232228161534,0,0.0429454921995817,0,0,0,0.00849403102846086,0,0.112566824893289,0,0,0.0586110560464827,0,0.00201173859875313,0,0,0,0.00121433830638985,0.00296634841042346,0,0.00547185529213565,0.015105303430173,0.0148919034724697,0.00330148145953274,0.0361906714586792,0,0,0.0172754048681158,0.00838023294855293,0.011,0.173260630486138,1.05635801686911
BA2093,0,0.0250688746969288,0.00387456252023089,0.0479656185609029,0,0.0674753425673985,0.00134111305627629,0,0.0320108683774268,0.0035531779525538,0,0.0150097490117267,0.000812221306546544,0,0,0.0102885347748343,0.0223021201902893,0,0,0.00509297813407145,0,0.0437200264924936,0,0,0.00126510171653367,0,0.0152105056814444,0.00148183768093317,0,0,0.0928966027542625,0.0884678753339187,0.0257509684712064,0,0,0.0129638266665217,0.00266583510813705,0,0.0332082574847829,0.0641693121634308,0.0163672957040764,0.0123815775348505,0,0.0652890268057727,0.0445171473748221,0,0.0443312366868571,0,0,0,0,0,0.047521635141725,0,0,0,0,0,0.0684034895170897,0,0.00291709351895753,0,0,0,0.00991306037510278,0.0193342519181874,0.0200862525618909,0,0,0.0182499999653967,0.0140926221924201,0.002,0.335239238370303,0.945794703705755
BA2603,0,0.0010334463376142,0,0.0925400795742756,0,0.0293801894892403,0.142458006684541,0,0.0335124255829994,0,0.0842064831105262,0,0.0995182647326063,0.0194253501170737,0,0.0521800627270725,0.0545909337978174,0,0,0,0,0.0118105494289264,0,0,0,0,0.0194111427124739,0.00426432675057623,0,0,0.0132641343069934,0.0337961089395867,0.0152004729197502,0,0,0.0254174452614387,0,0,0.00596803583556754,0.0311531129612849,0.0269746369521614,0,0,0.0686446462637071,0.0279504804278908,0,0.0273680598081326,0.00162277002942683,0.00662066823324406,0,0,0,0.00465906905920533,0,0,0.0231388137096119,0,0.0249528312946541,0,0,0.00115684357776486,0,0,0,0.00371643941009814,0,0.0080266014187978,0,0,0,0.00603756854494105,0,0.697195152088525,0.725792011407591
BA2414,0.0127469823081041,0,0,0.0529274120649994,0,0.0585367379814784,0.110131361945883,0,0.0600407811729274,0,0.0304524618599515,0,0,0.0344590207608775,0.0389576077485222,0,0.0261311412762,0,0.0450332821464329,0.00860478863457412,0,0.00521303131161008,0,0.0340341430296192,0.02322509502492,0,0.0155861776282551,0.0167069772603613,0,0,0.00110255772447673,0,0.0302498911840344,0,0,0,0.00194116980640503,0.0217580467112348,0,0,0,0,0.0328464266355955,0.00588644713654066,0.0455496696365888,0,0,0,0.00310414125873678,0,0.0625067820362353,0.0371557254057337,0.00880174985199144,0.00771726094834055,0,0.0197647426793687,0.0439020679497388,0,0.0149465548917826,0,0.014825456594792,0,0,0,0.00705125783699309,0.0338266586934357,0.00986357335599489,0,0,0.00619711253544328,0.018215704971821,0.001,0.477201279167598,0.878640395290336
BA2020,0.00477548266741987,0.0225220985931663,0,0.0721866244919071,0,0.0530571374194433,0.042879696840943,0,0.0333381054075093,0,0.00555768356816821,0,0,0,0,0,0.0275906812385003,0,0.00966610646269794,0,0,0.10032435745051,0,0,0.00057187220625912,0,0.0222754459581834,0.00814077868147936,0,0,0.0205160688226143,0.0647194396830707,0,0,0,0.00338132798992124,0,0,0.0147799132794203,0.0842595863890799,0.0258029100448899,0.00425299186247251,0,0.0595991176998441,0.0420362078618597,0,0.0597427144414889,0,0,0,0.0146558805807967,0,0.0107895555885571,0,0.0080821077609382,0.0503139338838009,0.023502070891499,0.000710721360535009,0,0,0.0106367773100592,0,0,0,0.00722342918301561,0.0325005625962058,0.0171441582267524,0,0,0,0.0424644535569914,0.003,0.329047385352764,0.95012720514377
BA2242,0,0.0139559677318026,0,0.0672240155570803,0,0.119062041661827,0.114749566411783,0,0,0,0,0,0,0.0313011966448183,0.0751928945427456,0.0159294900184964,0,0,0,0.0134880746980273,0.0263456928460911,0.00318168743589772,0,0.0147870468935046,0.00907636942630264,0.00188377378793013,0.0075624680704286,0.00152105067195853,0.0140589751285114,0.00506726289936301,0,0.0160672885565989,0.0103254086544246,0.000137672238836521,0,0,0,0.00963151917745321,0.019497404062443,0,0,0,0,0,0.0245630014753548,0,0,0,0,0.00122270130082684,0.157902763850535,0.00275277723870849,0.0103710599908424,0.0563839884983948,0,0,0,0,0.00488392427121818,0.016713327860721,0.0119109331901735,0,0.016188146226492,0.00602868790805144,0,0.0308594163756079,0.0103975459069263,0,0.00672760057786079,0.053047258211963,0,0.00700000000000001,0.217086518467924,1.01462533394968
BA2567,0,0.0908080284768282,0,0.0334682972247874,0,0.0137616061077834,0.0407482062182996,0,0,0,0.0262729929553169,0,0.039810947853538,0,0.0202399054096644,0,0.114224159068972,0,0.0161243316473433,0.189935665381613,0,0,0.00356468099788861,0.0288075741014008,0.0113356684784473,0.0212521720956878,0,0,0.00359194209472078,0,0.012790716981644,0,0.0189470830677304,0,0,0,0,0.0203872917612279,0,0,0,0,0.00971302808083545,0,0,0.0272107880687518,0,0,0,0.0111409247121946,0,0.067987673578837,0.0511717015092195,0,0,0,0.00729913881383497,0,0.0478786226017245,0,0,0.00157217347584155,0,0.00591010743229038,0.00863018170886393,0.0242469394950861,0.0156333442785637,0,0.00169498416617864,0,0.0138391221548835,0.00700000000000001,0.192648888947001,1.06576820502862
BA2691,0,0,0,0.166681240565074,0,0,0.0990737248513062,0,0.0263537293025278,0,0.078434541492628,0,0,0,0,0.0100153313682227,0.177547299837658,0.00035891960769081,0.0215714345598257,0.0174075587482918,0.0100775421732203,0.000920331249094325,0.000488141668453031,0,0.00302645032269515,0,0.0166162617248547,0,0,0,0.00402881794221392,0.0396293439696044,0,0,0,0.0318275719792838,0,0.00257588262013535,0,0.0100612210669393,0.023586261243836,0,0,0.0974633931770826,0.0273666353336901,0,0.000249143216739529,0,0.0299641672687143,0,0,0,0.0076435259022533,0,0,0.0241378025405817,0.0130118016172033,0.0154565747966424,0,0,0,0.00583052858394709,0,0,0.0148663206408442,0,0.000134967407370296,0,0,0,0.0235935332213761,0.001,0.414822811529753,0.933004669727505
BA2033,0,0.0157659412331476,0,0,0,0,0.104433157789306,0,0.0398872744498951,0,0.0780197355924299,0,0,0.0079806281043836,0,0.021485022695018,0.347692739989435,0,0.040440622903996,0.0380208277922248,0.0164395693655823,0.0236587048350874,0,0.00385820326969357,0,0,0.0181860628215416,0.000410616051104964,0,0,0.00795184733654964,0.0118872560719467,0,0,0,0.0139769265381833,0.00469443452263456,0.00410604475888502,0,0,0,0,0.0122768924376582,0.0215976973152312,0.0249036800470474,0,0,0,0.0207060323719318,0,0.00451636270239256,0.00684272003187686,0.0491473142851817,0,0,0,0,0.0164360438277188,0.035102953258135,0,0,0,0,0.00332020816119702,0.00145384036541985,0,0.000930561668447691,0,0.000766638915413472,0,0.00310343849130357,0,0.714975864168516,0.69917145096094
BA2162,0,0,0,0.0245274447130367,0,0.0675541133133065,0.133990891032157,0,0.0518881150353108,0,0.129405420957393,0,0.0569769207908302,0,0.0452224664743325,0.0426245280342667,0.0193778749207795,0,0.023059083888095,0,0,0,0,0.0238551732550494,0,0,0.0210396765076078,0.0089254312809528,0,0,0,0.000469233056607851,0.0240785510485447,0,0,0.0150211788892189,0,0.0106399093754434,0.00241046404744579,0,0,0,0.055586762090733,0.00303990250718805,0.0308327833238753,0,0.0258460980717497,0,0,0,0.0160761183770635,0.0299158329307711,0.00317514164981023,0,0.000869493816548712,0.0158481455173551,0,0,0.0637829779283024,0,0.0086913186940188,0.00801812960481275,0,0,0.00544587759031492,0,0.0127366848359753,0,0.00111050336360812,0.00490461671656534,0.0130531363609289,0.001,0.415462559415014,0.921037195414325
BA2839,0.0331812116679967,0.000300608573894594,0,0.148068274528823,0,0.0626367576530655,0.0790622335079883,0,0.112179804394524,0,0.0162387592191016,0,0,0.0105092171210699,0,0,0.111134638876934,0,0.0196413737174424,0.0174850484398667,0,0.0078042047588634,0.00158507807559146,0,0.00320164189362091,0,0,0,0,0,0.00484836091604863,0.0205660991213385,0,0,0,0.013723271541116,0,0.00266187899414806,0,0.0135686614672973,0.00480124354420131,0,0.0113583243603208,0.0398538465535045,0.000370710371147292,0,0,0,0.000432701409656943,0,0,0,0.0476520615891407,0,0.0214319826880321,0.0215118780114174,0.00731785817905972,0.043760020306538,0.00850117668672235,0,0.00859959306989,0,0,0,0.00669924763528078,0,0.0387995015336096,0,0,0,0.0605127295927476,0.005,0.280981750579667,1.00931707518072
BA2828,0.00718007925939296,0,0,0.21861435209399,0,0.0275823030769348,0.229126255379744,0,0.0359227612252022,0,0,0,0.0183314288052129,0.0281959674188599,0.051082942130903,0.0309049020909143,0,0,0.00237592096647367,0.02705712670386,0,0.00523726903187739,0,0,0.00159747981965458,0,0.0078386374398501,0,0,0,0.0107934933820105,0.0384620211038276,0.00359716975791269,0,0,0.0156449990053696,0,0.00223268571761783,0.00791400694024904,0.022641289116655,0.0123539954780538,0,0,0.0423608336226535,0.0157483667972725,0.00453753752311019,0.0223335837860667,0,0.00122062578832092,0,0,0,0.0109073833917222,0,0,0.000719198667395113,0,0.0264882500355211,0.0424994020247308,0,0.00185928086633216,0,0,0.0082691213312714,0.00213874832160045,0,0,0,0.00450930590895686,0.003963257599358,0.00775801839112241,0,0.563268518961037,0.828651410916284
BA2063,0.00878106802780334,0.0538740194920205,0.0182029696954886,0.072133580207842,0,0.0208408436332216,0.0190799947206357,0,0,0,0,0,0.0440111148865336,0,0.0241690578994737,0.0010088639644555,0.0553843272990017,0,0.0260272480980081,0.0612054932022322,0,0.00251246233994896,0.0220088294685802,0.0324979657589912,0,0.039381101893638,0,0,0.0459119540979157,0,0.0165184134761037,0.0177167400773893,0.00266645282466994,0.0123891014056672,0,0,0,0.0115153336255219,0,0,0.00476001542080408,0.0276475911381126,0.0152710885490785,0.0380604850708542,0,0,0,0.0220173690417869,0,0,0,0,0.0754873522652405,0,0,0.00790669607424281,0.0383864415061703,0,0.0263602675247304,0,0.00959989977485102,0,0,0,0.0259861577769849,0.0396870030754066,0.0173550472018168,0,0,0,0.0436376494847775,0.002,0.352326749385851,0.950134606512309
BA2505,0.00894818797233981,0,0,0.13995732661403,0,0.0570329815893294,0.121056517882513,0.00320758042140422,0.094308817415827,0,0.00264146334048343,0,0,0.0089046043301745,0.0668568134924915,0,0,0,0.0270651914649683,0.0149142337219507,0.01052321462291,0.00263442748194918,0.00264430466394045,0.0125876439951638,0.00019188525827977,0,0.0116235479619408,0,0.00723844197142676,0,0.0121998541876256,0,0.00656299444124909,0,0.00300126434139991,0,0,0.010595868055706,0,0,0,0,0,0,0.0120979493884821,0,0,0,0.0144327562949359,0,0.017377827025107,0.0208855932157199,0.0418788230244136,0.021888922078249,0.0360981335182576,0.0414948444080587,0.0164296697676405,0.0134860865155378,0.0224585648521186,0,0.0274900094135332,0,0,0,0.0165412618164964,0.0289081919314166,0.0119861909760648,0,0,0.0059086445382324,0.0259393660086331,0,0.540809580958851,0.840775376211395
BA2821,0.00372499784503145,0,0,0.0655025172049192,0,0.113848293604149,0.0960645772704065,0,0.0685833602318898,0,0.055187414204558,0,0.0382055755569803,0,0.031740497560429,0.00297048314672034,0.0403783999897415,0,0.0229516813172342,0.0306120462078261,0.00525585676152174,0.0416630407803398,0,0.02119583051941,0.00742606375013639,0.00384772626653217,0.00814059947485298,0.00245378269016234,0,0,0,0,0.0183437923425114,0.00258996784810766,3.73005150214288e-05,0,0,0.00904722999815593,0,0,0,0,0.0213833012685837,0,0.00748937430540098,0.00543837770128902,0,0,0,0,0.0207624397037803,0.050170363392343,0.00716720832029481,0,0.0200253470203729,0,0.0203843993677601,0.0307876669586618,0.0394172774594285,0,0.028622967793131,0,0,0,0.00459426358366816,0,0,0,0.000593591096775477,0.0343500189391558,0.0190423680027166,0,0.529300986591661,0.84800601321026
BA2234,0.0150008475958937,0,0,0.00196861585343821,0,0.013340399952388,0.0893969056078263,0,0.145713485989023,0,0.0992660474218812,0,0.0548558254149391,0,0.0136072584203801,0.0394788469010515,0.163049379164398,0,0.0869677878548334,0.0147395830998245,0,0.0189988488535036,0.00845542169534739,0,0.00115753150833004,0,0.0027391132446438,0,0.00680612232656145,0,0.00198281521363987,0.0113205976245105,0.00994290461898625,0,0.00158919475566316,0.00175550529184308,0,0,0,0,0,0,0.0251581094260577,0.0124625211911635,0.0221810868461115,0,0.0124173960546488,0,0.00810671043372403,0,0,0.00780151237346929,0.0120488589109966,0,0.0127199064495316,0,0.0260570108471237,0.0399946336961621,0.00505501773342984,0,0,0,0,0,0.00260943225142146,0,0.00515696712889027,0,0,0,0.00609779824836402,0,0.74957460511972,0.664947896447744
BA2653,0,0.0636268703239001,0,0.0531075268537026,0,0.0262922328491371,0.0575440771608951,0,0.0594773177476223,0,0.121047077264038,0,0.0608227204063437,0,0.0394652844364681,0.0114923946192371,0.0283440142412692,0,0.00816865040848724,0.0116089696930167,0,0.0214802434939664,0.00712903114077613,0.000853000061148399,0,0,0.00746648891325283,0,0.00312967225470365,0,0.00762336344575479,0.00993055016800209,0.0161563352291417,0,0.00107025539994792,0,0,0.00287237997659865,0.00273775827472581,0.0401010673158702,0,0,0.0168315408125076,0,0.00426466747049894,0,0,0,0.000675050031590402,0,0,0.0555009720031822,0.02968713419151,0,0,0,0,0.0204471468685014,0.0708788055100012,0,0.00587588694864616,0,0.0195975964890742,0,0.0156112693092915,0,0.0740995406859373,0,0,0,0.0249831080012528,0,0.542416401596248,0.841471842466625
BA2456,0.0282304043213255,0,0,0.0850477688537479,0,0.0083166665856001,0.130038375868188,0,0.0389703519396271,0,0.0540231418347512,0,0,0.0170838850252243,0.00115264354264419,0.000866715753970514,0.219954443153275,0,0.0488924690762275,0.0352216697072797,0.0112331508516001,0.0114781403460071,0.00234707680874441,0.0124756532104067,0.0122334123275238,0.000882241232454999,0.00953212576479198,0.000835568514906048,0,0,0,0,0.000417827516276175,0,0.00295980925263296,0.00341712525472387,0,0.0160159949235142,0,0,0,0,0.0353084168386469,0.0333826092516578,0.0253830486581353,0,0,0,0.0166057119875159,0,0.0121026416649185,0,0.0194419908446678,0.00718744812434223,0.00348860185043189,0,0.00787318570003343,0.0439123147083535,0.0242152442465872,0,0.0036049769041805,0,0,0,0.00437511736509627,0,0.00224194451493457,0,0,0,0.00925008567505546,0.001,0.458968873850445,0.912949276615037
BA2782,0,0,0,0.182097601054625,0,0.00770206241698675,0.150403604244698,0,0.0106700566157488,0.0209056510071944,0.0763555000138601,0,0,0,0.0601911204923699,0.0330321604161228,0,0,0.0626309654512959,0.0555921028920571,0.0130773543588566,0,0,0.00494653852405091,0.0107114383775601,0,0.0124693028720605,0.00861011956349205,0,0,0,0.0019443291493561,0.000546584834785884,0,0.00485958385756916,0.00281380790538837,0.00453376476209248,0.00611893627554815,0,0,0,0,0.0092171263865414,0.0187555643530136,0.0480248855478146,0,0.00230232642931007,0,0,0,0.095742083054851,0,0,0.00600883169242771,0,0.0146077485805186,0,0,0.0198216944947715,0,0.0067085308700814,0,0,0,0.00416033113466522,0.0323206331971571,0.00363657603586125,0,0.000692523424527622,0,0.00778855971273907,0,0.532272707178395,0.850635631082798
BA2840,0.0385314066004946,0.025828703708108,0,0.00745021784261661,0,0.0194688373962714,0.0595250413291619,0,0,0.0262766268768931,0.00904902239214687,0,0,0.00521868827865363,0,0,0.0595123231111428,0,0.0188205413200352,0.00802937366704771,0.0295444769795874,0.019783730640022,0,0.0396012883047022,0.00919233622577664,0,0,0,0.00749971261811022,0,0.0238468414537888,0.0114762424443449,0.0118359663682296,0,0,0,0.0179117235249315,0.0286264794347657,0.0147381581040543,0.0235235491356094,0,0.0346640773645355,0.0307770820063111,0,0,0,0,0,0,0,0.0523976179836089,0.0421706348008621,0.12711759322079,0.0178723213535582,0.0140151968557513,0,0,0.00639965582653941,0.0775338719512231,0,0,0,0,0,0.00430823940573332,0.0420494345107653,0.0344974499943959,0,0.000905536969431453,0,0,0.026,0.124324337150323,1.04543791986615
BA2882,0,0,0,0.131153557006101,0,0.0245771489837054,0.0812394912382241,0,0.130003007584012,0.0144229738227182,0.111674628680212,0,0.0533813675354655,0,0.0297175031386508,0.0416932454152577,0,0,0.0189955792522728,0,0,0.00684671096397214,0.0115824634300125,0,0,0,0.00836309648444752,0.00312846862093728,0,0,0,0.0390918411547136,0,0,0.00226937414643505,0.0260253964795671,0.0116590719268983,0,0,0,0.0172593262916211,0,2.29154659926649e-05,0.0599777929167278,0.0201045953438942,0,0.0425367843352538,0,0,0,0,0,0,0,0.012005296221574,0.0344991439749019,0.0203660635364325,0.0051958792028553,0,0,0,0,0,0,0.0126719610305783,0.00229305893483417,0,0,0,0,0.027242256881732,0,0.699872668991209,0.724652932884522
BA2871,0.0104530869114868,0,0,0.0727451942518646,0,0.0842864679767968,0.0932632426237532,0,0.0622202778507996,0,0.0449901102534973,0,0.0161575843670616,0.0577063445706841,0.00421562213608214,0,0,0,0.0137767390687533,0.0127212851281676,0,0,0.00683052626757619,0,0,0.00797078015203135,0.00212392478590441,0,0.00878565721515379,0,0.00947765509954768,0.0318909843304868,0.00351248948731767,0,0,0.00466143157160745,0,0.00349172949477213,0,0.0259975947311344,0.0178790292741038,0.00307552296176805,0,0.0165824741930304,0.0106031031230068,0.00646950750444892,0.0194280054435028,0.0105188821386166,0,0,0,0.00702142438124584,0.0411580229990342,0,0.00687864353721707,0.0186929739884549,0,0.0395898501640775,0,0,0.0110954951984799,0,0,0,0.0493780949673163,0.0306232263134212,0.0481744612016815,0,0,0.00202672857613476,0.0835258257599804,0,0.508711920895572,0.862237481412611
BA2344,0.014761774642855,0,0,0.0199437557543035,0,0.0403797868838644,0.0710119298293161,0,0.0607008546335776,0,0.0769996617163239,0,0,0.00352395617609541,0.0499855206235824,0,0.0504416717258586,0,0.0361300552050681,0.0173283999815376,0,0,0,0.0193438596452644,0.00723332114093484,0,0.0142162849085442,0.0171778686569149,0,0,0,0,0.0421857299151973,0,0,0,0.0108779816288956,0.0204968742889681,0.00306926949105249,0.0055007358644172,0,0,0.023896779264873,0,0.039287116156215,0,0.0219616713270708,0,0,0,0.108430999856002,0.00667526169807252,0.0108390832006569,0.0433263147557194,0.000969079392763177,0.00620206211466329,0,0,0.0624230795855196,0,0.0212244414240778,0,0,0,0.00750414449422455,0.0265514980322348,0.00752910675835872,0,0.00216920343484348,0.0169834658725515,0.0127173999195821,0.001,0.450593648816295,0.893589291511771
BA2962,0.0571010621511309,0,0,0.0582026295122492,0,0.080286510588325,0.050685290464529,0,0.0658711234075149,0,0,0,0,0.0384150348273394,0.0339268862750041,0,0.0483715814629271,0,0.0260241781414535,0.010907680345945,0,0,0,0.0453107073435514,0.0114467365779939,0,0.0216508910512336,0.0149921650627585,0,0,0,0,0.0487451684297327,0,0,0,0.00497920542253039,0.0136827298508142,0.010186168225336,0.0102485931719042,0,0,0.019317880750649,0,0.034461997723224,0,0,0,0.0067202823555453,0,0.0744623162363089,0.0131928092127403,0.00196615584030137,0.0352134789949207,0,0.0237257602493524,0.00707121494019489,0.0390455673334041,0.0186940391052666,0,0.0303919563408657,0,0,0,0.00663577523890925,0.00129568100296158,0.0161663954793361,0,0,0.00929419203330232,0.0113101548504445,0.001,0.422528796701265,0.908759691657823
BA2520,0,0.0102597441361003,0,0,0,0.0914225981884808,0.00140055470150408,0,0,0,0.0104977953378862,0,0.0124339686656097,0.0635773726192728,0.00505538945849186,0.0107775318079117,0.0305638997458218,0,0.00986592772121029,0,0,0,0.0172665717710234,0,0,0.0178877298050333,0,0,0.0234295244918896,0.012492594850304,0,0,0.0277143055319142,0,0.0239900360595198,0,0,0.0155268238522293,0,0.00732134383105799,0,0,0.0143736886776312,0,0.0242589057832051,0,0,0,0.0118769663835863,0,0.0544134580778871,0,0.0229577283217814,0.0194261683935923,0,0,0,0,0.0938663301979546,0,0,0,0,0.0236545648251036,0.0701920346668029,0.0111064824916821,0.0544752675007868,0,0,0.0672583234108431,0.140656368693883,0,0.547969486007338,0.841566437913978
